Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,SPX,VIX
2005-03-01,9.829903602600098,46.47213363647461,11.845380783081055,15.979972839355469,20.520347595214844,7.74565315246582,13.612140655517578,21.185569763183594,7.059972286224365,21.28199005126953,13.095487594604492,1210.4100341796875,12.039999961853027
2005-03-02,9.801487922668457,46.47213363647461,12.01893138885498,15.931971549987793,20.580598831176758,7.7264723777771,13.577402114868164,21.185569763183594,7.052700996398926,21.303003311157227,13.10319995880127,1210.0799560546875,12.5
2005-03-03,9.792014122009277,46.47213363647461,12.217268943786621,15.905296325683594,20.62746238708496,7.668929100036621,13.670042037963867,21.185569763183594,7.089056015014648,21.28199005126953,13.087782859802246,1210.469970703125,12.930000305175781
2005-03-04,10.098309516906738,46.47213363647461,12.374287605285645,16.107975006103516,20.915348052978516,7.718799591064453,13.739526748657227,21.185569763183594,7.200544357299805,21.47820281982422,13.199546813964844,1222.1199951171875,11.9399995803833
2005-03-07,9.987789154052734,46.47213363647461,12.288897514343262,16.107975006103516,21.015785217285156,7.7763471603393555,13.698992729187012,21.185569763183594,7.251439094543457,21.527259826660156,13.211112976074219,1225.31005859375,12.260000228881836
2005-03-08,9.962532043457031,46.47213363647461,12.275125503540039,16.08131217956543,21.002389907836914,7.711128234863281,13.635303497314453,21.185569763183594,7.202967643737793,21.38710594177246,13.141739845275879,1219.4300537109375,12.399999618530273
2005-03-09,9.984637260437012,46.47213363647461,11.93628978729248,15.883955001831055,20.774765014648438,7.695782661437988,13.536877632141113,21.185569763183594,7.074514865875244,21.253950119018555,12.995292663574219,1207.010009765625,12.699999809265137
2005-03-10,9.858327865600586,46.47213363647461,11.693870544433594,15.97463321685791,20.821622848510742,7.730308532714844,13.565834999084473,21.185569763183594,7.1205644607543945,21.331031799316406,13.018415451049805,1209.25,12.489999771118164
2005-03-11,9.918325424194336,46.47213363647461,11.790287971496582,15.835957527160645,20.768068313598633,7.630563259124756,13.461605072021484,21.185569763183594,7.089056015014648,21.162860870361328,13.003000259399414,1200.0799560546875,12.800000190734863
2005-03-14,9.915164947509766,46.47213363647461,11.875680923461914,15.921300888061523,20.88188362121582,7.661254405975342,13.502134323120117,21.185569763183594,7.1981201171875,21.197893142700195,13.02226448059082,1206.8299560546875,12.390000343322754
2005-03-15,9.867795944213867,46.47213363647461,11.710400581359863,15.814624786376953,20.768068313598633,7.584526538848877,13.421075820922852,21.185569763183594,7.166608810424805,20.952625274658203,13.037686347961426,1197.75,13.149999618530273
2005-03-16,9.656230926513672,46.47213363647461,11.748966217041016,15.654609680175781,20.527034759521484,7.5077972412109375,13.386334419250488,21.185569763183594,7.101174831390381,20.749414443969727,12.96060562133789,1188.0699462890625,13.489999771118164
2005-03-17,9.769911766052246,46.47213363647461,11.952818870544434,15.611944198608398,20.520347595214844,7.503961563110352,13.432657241821289,21.185569763183594,7.142374038696289,20.81949234008789,12.972167015075684,1190.2099609375,13.289999961853027
2005-03-18,9.768647193908691,46.47213363647461,12.100406646728516,15.534188270568848,20.545202255249023,7.461762428283691,13.389629364013672,21.185569763183594,7.120887279510498,20.79909896850586,12.898064613342285,1189.6500244140625,13.140000343322754
2005-03-21,9.711613655090332,46.47213363647461,11.995376586914062,15.394770622253418,20.61239242553711,7.461762428283691,13.314048767089844,21.185569763183594,7.1184468269348145,20.714717864990234,12.836323738098145,1183.780029296875,13.609999656677246
2005-03-22,9.679923057556152,46.47213363647461,11.851655960083008,15.110573768615723,20.498170852661133,7.39654541015625,13.238470077514648,21.185569763183594,6.974364280700684,20.72175407409668,12.728253364562988,1171.7099609375,14.270000457763672
2005-03-23,9.584869384765625,46.47213363647461,11.625017166137695,15.142751693725586,20.370513916015625,7.427235126495361,13.325676918029785,21.185569763183594,6.940177917480469,20.946758270263672,12.685800552368164,1172.530029296875,14.0600004196167
2005-03-24,9.584869384765625,46.47213363647461,11.616722106933594,15.067675590515137,20.471298217773438,7.43106746673584,13.319862365722656,21.185569763183594,7.0134382247924805,20.95378875732422,12.705095291137695,1171.4200439453125,13.420000076293945
2005-03-28,9.531001091003418,46.47213363647461,11.630547523498535,15.174918174743652,20.451147079467773,7.438742637634277,13.331499099731445,21.185569763183594,7.02564811706543,20.939722061157227,12.793867111206055,1174.280029296875,13.75
2005-03-29,9.318709373474121,46.47213363647461,11.44260025024414,15.121301651000977,20.115222930908203,7.381197929382324,13.302422523498535,21.185569763183594,6.937736988067627,20.869407653808594,12.631765365600586,1165.3599853515625,14.489999771118164
2005-03-30,9.47713851928711,46.47213363647461,11.613960266113281,15.30897331237793,20.498170852661133,7.492454528808594,13.476846694946289,21.185569763183594,7.050066947937012,21.199893951416016,12.836323738098145,1181.4100341796875,13.640000343322754
2005-03-31,9.556350708007812,46.47213363647461,11.848896026611328,15.223183631896973,20.444427490234375,7.503961563110352,13.383819580078125,21.185569763183594,7.1184468269348145,20.995975494384766,12.797718048095703,1180.5899658203125,14.020000457763672
2005-04-01,9.52783489227295,46.47213363647461,12.141866683959961,15.01406192779541,20.24958610534668,7.438742637634277,13.255912780761719,21.185569763183594,7.142864227294922,20.813156127929688,12.697376251220703,1172.9200439453125,14.09000015258789
2005-04-04,9.470803260803223,46.47213363647461,12.036835670471191,15.121301651000977,20.229440689086914,7.465599536895752,13.331499099731445,21.185569763183594,7.162397861480713,20.918630599975586,12.732112884521484,1176.1199951171875,14.109999656677246
2005-04-05,9.489810943603516,46.47213363647461,11.8848237991333,15.164206504821777,20.3302059173584,7.48094367980957,13.430326461791992,21.185569763183594,7.203914642333984,21.340524673461914,12.809301376342773,1181.3900146484375,13.680000305175781
2005-04-06,9.537338256835938,46.47213363647461,12.072768211364746,15.266083717346191,20.33692741394043,7.4694366455078125,13.395448684692383,21.185569763183594,7.181937217712402,21.35458755493164,12.755270004272461,1184.0699462890625,13.149999618530273
2005-04-07,9.641901969909668,46.47213363647461,12.025782585144043,15.325064659118652,20.504894256591797,7.569181442260742,13.488469123840332,21.185569763183594,7.247872352600098,21.572555541992188,12.813162803649902,1191.1400146484375,12.329999923706055
2005-04-08,9.502487182617188,46.47213363647461,11.8074369430542,15.185650825500488,20.296615600585938,7.515471935272217,13.424517631530762,21.185569763183594,7.191701412200928,21.41786766052246,12.712818145751953,1181.199951171875,12.619999885559082
2005-04-11,9.470803260803223,46.47213363647461,11.895877838134766,15.217820167541504,20.33692741394043,7.473268032073975,13.459400177001953,21.185569763183594,7.2625226974487305,21.396772384643555,12.64334774017334,1181.2099609375,11.979999542236328
2005-04-12,9.461295127868652,46.47213363647461,11.707929611206055,15.426941871643066,20.498170852661133,7.519309043884277,13.511726379394531,21.185569763183594,7.330899715423584,21.53740119934082,12.762983322143555,1187.760009765625,11.300000190734863
2005-04-13,9.198304176330566,46.47213363647461,11.420482635498047,15.201739311218262,20.14209747314453,7.411886215209961,13.447775840759277,21.185569763183594,7.2796149253845215,21.635847091674805,12.57002067565918,1173.7900390625,13.3100004196167
2005-04-14,8.94165325164795,46.47213363647461,11.414959907531738,15.030145645141602,19.839759826660156,7.3083062171936035,13.418703079223633,21.185569763183594,7.211241245269775,21.55146598815918,12.396347045898438,1162.050048828125,14.529999732971191
2005-04-15,8.71985149383545,46.47213363647461,10.981026649475098,14.869278907775879,19.450092315673828,7.085794925689697,13.290793418884277,21.185569763183594,7.08425760269165,21.656936645507812,12.145488739013672,1142.6199951171875,17.739999771118164
2005-04-18,8.859270095825195,46.47213363647461,11.18002700805664,14.992615699768066,19.510549545288086,7.093469142913818,13.203581809997559,21.185569763183594,7.111116409301758,21.5092716217041,12.168641090393066,1145.97998046875,16.559999465942383
2005-04-19,8.967000007629395,46.47213363647461,11.44260025024414,15.01406192779541,19.5978946685791,7.181708335876465,13.238470077514648,21.185569763183594,7.211241245269775,21.49521255493164,12.18408203125,1152.780029296875,14.960000038146973
2005-04-20,8.81807804107666,46.47213363647461,11.20766830444336,14.826377868652344,19.396345138549805,7.116488933563232,13.069860458374023,21.185569763183594,7.14774751663208,21.228015899658203,11.983393669128418,1137.5,16.920000076293945
2005-04-21,8.982844352722168,46.47213363647461,11.59461784362793,14.912171363830566,19.913667678833008,7.3083062171936035,13.290793418884277,21.185569763183594,7.211241245269775,21.516305923461914,12.280566215515137,1159.949951171875,14.40999984741211
2005-04-22,8.89729118347168,46.47213363647461,11.619490623474121,14.874642372131348,19.67852210998535,7.22006893157959,13.151259422302246,21.185569763183594,7.257636070251465,21.438961029052734,12.095317840576172,1152.1199951171875,15.380000114440918
2005-04-25,8.986015319824219,46.47213363647461,11.782557487487793,15.062317848205566,19.913667678833008,7.269944190979004,13.290793418884277,21.185569763183594,7.306476593017578,21.488191604614258,12.203375816345215,1162.0999755859375,14.619999885559082
2005-04-26,8.814908027648926,46.47213363647461,11.58908462524414,14.976522445678711,19.658357620239258,7.22006893157959,13.1919527053833,21.185569763183594,7.213682651519775,21.35458755493164,12.118471145629883,1151.8299560546875,14.90999984741211
2005-04-27,8.729363441467285,46.47213363647461,11.290582656860352,15.185650825500488,19.685232162475586,7.2469258308410645,13.238470077514648,21.185569763183594,7.26740837097168,21.516305923461914,12.133907318115234,1156.3800048828125,14.869999885559082
2005-04-28,8.659649848937988,46.47213363647461,11.063937187194824,15.01941967010498,19.47023582458496,7.1740336418151855,13.20939826965332,21.185569763183594,7.235660552978516,21.41082763671875,11.956377983093262,1143.219970703125,16.860000610351562
2005-04-29,8.875110626220703,46.47213363647461,11.20766830444336,15.249993324279785,19.69867515563965,7.239253044128418,13.244283676147461,21.185569763183594,7.338223457336426,21.727251052856445,11.983393669128418,1156.8499755859375,15.3100004196167
2005-05-02,8.947993278503418,46.47213363647461,11.409431457519531,15.287531852722168,19.80616569519043,7.2315778732299805,13.343121528625488,21.185569763183594,7.357757568359375,21.81866455078125,12.04514217376709,1162.1600341796875,15.119999885559082
2005-05-03,9.005024909973145,46.47213363647461,11.14133358001709,15.303614616394043,19.665077209472656,7.281454563140869,13.401263236999512,21.185569763183594,7.321130275726318,21.804588317871094,12.09145450592041,1161.1700439453125,14.529999732971191
2005-05-04,9.144441604614258,46.47213363647461,11.271238327026367,15.598541259765625,19.893505096435547,7.331325531005859,13.488469123840332,21.185569763183594,7.328458786010742,22.022573471069336,12.35003662109375,1175.6500244140625,13.850000381469727
2005-05-05,9.090574264526367,46.47213363647461,11.39284896850586,15.528820991516113,19.79273223876953,7.319815635681152,13.465210914611816,21.185569763183594,7.2991533279418945,22.015544891357422,12.276702880859375,1172.6300048828125,13.979999542236328
2005-05-06,9.11275577545166,46.47213363647461,11.359678268432617,15.416217803955078,19.873350143432617,7.338996887207031,13.41288948059082,21.185569763183594,7.282054901123047,21.91710090637207,12.276702880859375,1171.3499755859375,14.050000190734863
2005-05-09,9.100079536437988,46.47213363647461,11.511693954467773,15.550281524658203,20.007715225219727,7.369687557220459,13.49428653717041,21.185569763183594,7.343107223510742,22.078826904296875,12.346177101135254,1178.8399658203125,13.75
2005-05-10,8.963830947875977,46.47213363647461,11.318222045898438,15.346518516540527,19.7725772857666,7.292963027954102,13.418703079223633,21.185569763183594,7.289381980895996,21.938194274902344,12.195661544799805,1166.219970703125,14.90999984741211
2005-05-11,8.973335266113281,46.47213363647461,11.387323379516602,15.416217803955078,19.913667678833008,7.327488899230957,13.465210914611816,21.185569763183594,7.323571681976318,22.02960968017578,12.19179630279541,1171.1099853515625,14.449999809265137
2005-05-12,8.729363441467285,46.47213363647461,10.889817237854004,15.271435737609863,19.69867515563965,7.335162162780762,13.401263236999512,21.185569763183594,7.240542888641357,22.001476287841797,12.130043029785156,1159.3599853515625,16.1200008392334
2005-05-13,8.558257102966309,46.47213363647461,10.723981857299805,15.1373929977417,19.5978946685791,7.427235126495361,13.284975051879883,21.185569763183594,7.123327255249023,21.853824615478516,12.122333526611328,1154.050048828125,16.31999969482422
2005-05-16,8.596281051635742,46.47213363647461,10.676995277404785,15.405484199523926,19.873350143432617,7.4962897300720215,13.41288948059082,21.185569763183594,7.16972541809082,22.113985061645508,12.272842407226562,1165.68994140625,15.680000305175781
2005-05-17,8.71668529510498,46.47213363647461,10.867708206176758,15.502008438110352,20.007715225219727,7.523144245147705,13.482658386230469,21.185569763183594,7.252753734588623,22.099918365478516,12.37704849243164,1173.800048828125,14.569999694824219
2005-05-18,8.938483238220215,46.47213363647461,10.845589637756348,15.684330940246582,20.3100528717041,7.630563259124756,13.61055850982666,21.185569763183594,7.255198955535889,22.149131774902344,12.620186805725098,1185.56005859375,13.630000114440918
2005-05-19,8.894123077392578,46.47213363647461,11.041831016540527,15.700409889221191,20.33692741394043,7.67276668548584,13.691959381103516,21.185569763183594,7.296712875366211,22.142108917236328,12.720537185668945,1191.0799560546875,13.319999694824219
2005-05-20,8.837087631225586,46.47213363647461,10.958917617797852,15.684330940246582,20.3302059173584,7.684272289276123,13.674524307250977,21.185569763183594,7.294272422790527,22.1280460357666,12.685800552368164,1189.280029296875,13.140000343322754
2005-05-23,8.906797409057617,46.47213363647461,11.14133358001709,15.705780029296875,20.471298217773438,7.711128234863281,13.697772026062012,21.185569763183594,7.26740837097168,22.170244216918945,12.766846656799316,1193.8599853515625,12.949999809265137
2005-05-24,8.878278732299805,46.47213363647461,11.188319206237793,15.652154922485352,20.41754722595215,7.749490737915039,13.674524307250977,21.185569763183594,7.26740837097168,22.198360443115234,12.74368953704834,1194.0699462890625,12.6899995803833
2005-05-25,8.786392211914062,46.47213363647461,11.359678268432617,15.598541259765625,20.242868423461914,7.714964389801025,13.628005981445312,21.185569763183594,7.286943435668945,22.05773162841797,12.705095291137695,1190.010009765625,12.579999923706055
2005-05-26,8.852932929992676,46.47213363647461,11.417723655700684,15.700409889221191,20.390682220458984,7.8032026290893555,13.639632225036621,21.185569763183594,7.306476593017578,22.142108917236328,12.770712852478027,1197.6199951171875,12.239999771118164
2005-05-27,8.881450653076172,46.47213363647461,11.608434677124023,15.727221488952637,20.377248764038086,7.791693210601807,13.598934173583984,21.185569763183594,7.335784435272217,22.07179832458496,12.770712852478027,1198.780029296875,12.149999618530273
2005-05-31,8.81807804107666,46.47213363647461,11.519988059997559,15.700409889221191,20.3234920501709,7.741817951202393,13.552423477172852,21.185569763183594,7.333337306976318,22.001476287841797,12.724395751953125,1191.5,13.289999961853027
2005-06-01,8.951160430908203,46.47213363647461,11.738340377807617,15.823741912841797,20.397401809692383,7.818546772003174,13.6454439163208,21.185569763183594,7.428575038909912,22.05773162841797,12.778425216674805,1202.219970703125,12.359999656677246
2005-06-02,8.922639846801758,46.47213363647461,11.716225624084473,15.780847549438477,20.397401809692383,7.853076457977295,13.680333137512207,21.185569763183594,7.4188127517700195,22.05773162841797,12.844039916992188,1204.2900390625,11.84000015258789
2005-06-03,8.903630256652832,46.47213363647461,11.782557487487793,15.700409889221191,20.303333282470703,7.768672466278076,13.569869041442871,21.185569763183594,7.443231105804443,21.980388641357422,12.751407623291016,1196.02001953125,12.149999618530273
2005-06-06,8.878278732299805,46.47213363647461,11.818488121032715,15.737958908081055,20.316770553588867,7.757164001464844,13.575678825378418,21.185569763183594,7.435904502868652,21.987401962280273,12.770712852478027,1197.510009765625,12.279999732971191
2005-06-07,8.932146072387695,46.47213363647461,11.705170631408691,15.727221488952637,20.404111862182617,7.7264723777771,13.628005981445312,21.185569763183594,7.453000068664551,21.99445343017578,12.79000186920166,1197.260009765625,12.390000343322754
2005-06-08,8.871946334838867,46.47213363647461,11.738340377807617,15.737958908081055,20.276460647583008,7.741817951202393,13.593122482299805,21.185569763183594,7.467651844024658,21.839752197265625,12.735973358154297,1194.6700439453125,12.699999809265137
2005-06-09,8.83392333984375,46.47213363647461,12.07829475402832,15.786212921142578,20.283184051513672,7.780182838439941,13.598934173583984,21.185569763183594,7.474977493286133,21.93116569519043,12.786144256591797,1200.9300537109375,12.079999923706055
2005-06-10,8.913138389587402,46.47213363647461,12.064486503601074,15.737958908081055,20.256305694580078,7.737980842590332,13.587305068969727,21.185569763183594,7.501837730407715,21.88194465637207,12.786144256591797,1198.1099853515625,11.960000038146973
2005-06-13,8.970169067382812,46.47213363647461,12.111461639404297,15.737958908081055,20.28989601135254,7.768672466278076,13.63381576538086,21.185569763183594,7.533583164215088,21.973358154296875,12.805445671081543,1200.8199462890625,11.649999618530273
2005-06-14,8.986015319824219,46.47213363647461,12.186083793640137,15.780847549438477,20.242868423461914,7.722636699676514,13.61055850982666,21.185569763183594,7.553121566772461,22.16320037841797,12.940521240234375,1203.9100341796875,11.789999961853027
2005-06-15,9.071563720703125,46.47213363647461,12.332573890686035,15.818381309509277,20.263029098510742,7.768672466278076,13.616381645202637,21.185569763183594,7.516493797302246,22.078826904296875,12.940521240234375,1206.5799560546875,11.460000038146973
2005-06-16,9.166618347167969,46.47213363647461,12.506705284118652,15.89881420135498,20.283184051513672,7.784019947052002,13.575678825378418,21.185569763183594,7.5042805671691895,22.219449996948242,12.967533111572266,1210.9599609375,11.149999618530273
2005-06-17,9.170121192932129,46.47213363647461,12.709380149841309,15.982416152954102,20.448196411132812,7.7878546714782715,13.611898422241211,21.185569763183594,7.600050926208496,22.329477310180664,13.021261215209961,1216.9599609375,11.479999542236328
2005-06-20,9.07459831237793,46.47213363647461,12.723240852355957,15.944658279418945,20.37411117553711,7.7763471603393555,13.606058120727539,21.185569763183594,7.6148223876953125,22.301265716552734,13.028985977172852,1216.0999755859375,11.470000267028809
2005-06-21,9.026840209960938,46.47213363647461,12.454300880432129,16.00399398803711,20.367374420166016,7.810873985290527,13.5768461227417,21.185569763183594,7.624668121337891,22.265995025634766,13.03671932220459,1213.6099853515625,11.079999923706055
2005-06-22,9.017285346984863,46.47213363647461,12.526391983032227,15.982416152954102,20.266347885131836,7.82621955871582,13.588534355163574,21.185569763183594,7.693607807159424,22.188426971435547,13.032856941223145,1213.8800048828125,11.050000190734863
2005-06-23,8.803955078125,46.47213363647461,12.537479400634766,15.836783409118652,19.85548973083496,7.764834880828857,13.419116973876953,21.185569763183594,7.715763568878174,22.040313720703125,12.804817199707031,1200.72998046875,12.130000114440918
2005-06-24,8.705248832702637,46.47213363647461,12.459851264953613,15.809812545776367,19.72753143310547,7.668929100036621,13.284743309020996,21.185569763183594,7.661600589752197,21.934526443481445,12.692736625671387,1191.5699462890625,12.180000305175781
2005-06-27,8.682957649230957,46.47213363647461,12.651153564453125,15.804418563842773,19.700580596923828,7.607546329498291,13.273058891296387,21.185569763183594,7.708375930786133,21.84282684326172,12.634757041931152,1190.68994140625,12.520000457763672
2005-06-28,8.819876670837402,46.47213363647461,12.415483474731445,15.923083305358887,20.044078826904297,7.7034525871276855,13.442483901977539,21.185569763183594,7.784697532653809,22.06147003173828,12.812553405761719,1201.5699462890625,11.579999923706055
2005-06-29,8.781664848327637,46.47213363647461,12.404398918151855,15.998597145080566,19.916112899780273,7.714964389801025,13.407425880432129,21.185569763183594,7.7625412940979,22.03326416015625,12.735249519348145,1199.8499755859375,11.770000457763672
